,Load,Wind,Solar,Nuclear,NetLoad1,DispGen,NetLoad2
10/24/2016 16:00,46359,3857,48,4712,37742,34183,3559
10/24/2016 17:00,47017,4835,117,4712,37353,32287,5066
10/24/2016 18:00,46471,5936,6,4712,35817,31066,4751
10/24/2016 19:00,45234,8041,0,4712,32481,28153,4328
10/24/2016 20:00,45329,9793,0,4712,30825,24842,5983
10/24/2016 21:00,43883,10654,0,4712,28517,20882,7635
10/24/2016 22:00,41470,10792,0,4712,25966,18032,7934
10/24/2016 23:00,38048,10739,0,4712,22596,16746,5850
10/25/2016 0:00,34419,10462,0,4712,19245,15546,3699
10/25/2016 1:00,31839,10048,0,4712,17078,14723,2355
10/25/2016 2:00,30232,9719,0,4712,15800,14904,896
10/25/2016 3:00,29091,8956,0,4712,15424,15612,-188
10/25/2016 4:00,28548,8308,0,4712,15528,18035,-2507
10/25/2016 5:00,28763,7736,0,4712,16314,20858,-4544
10/25/2016 6:00,30401,6821,0,4712,18869,22132,-3263
10/25/2016 7:00,33747,6634,0,4712,22401,22617,-216
10/25/2016 8:00,35106,6049,169,4712,24176,24447,-271
10/25/2016 9:00,35042,5428,250,4712,24652,25587,-935
10/25/2016 10:00,36312,6345,318,4712,24938,26234,-1296
10/25/2016 11:00,38113,6776,339,4712,26286,27792,-1506
10/25/2016 12:00,39830,6240,361,4712,28517,29637,-1120
10/25/2016 13:00,41443,6011,396,4712,30324,30830,-506
10/25/2016 14:00,43119,6534,392,4712,31481,30996,485
10/25/2016 15:00,44349,6979,366,4712,32291,30916,1375
10/25/2016 16:00,45111,7883,320,4712,32197,30029,2168
10/25/2016 17:00,45504,7509,216,4712,33067,30041,3026
10/25/2016 18:00,44633,7186,1,4712,32735,30506,2229
10/25/2016 19:00,43759,8253,0,4712,30794,28392,2402
10/25/2016 20:00,44248,9549,0,4712,29987,25597,4390
10/25/2016 21:00,43113,10418,0,4712,27983,21746,6237
10/25/2016 22:00,40920,10792,0,4712,25416,18939,6477
10/25/2016 23:00,37760,10722,0,4712,22325,16779,5546
10/26/2016 0:00,34326,10353,0,4712,19261,16234,3027
10/26/2016 1:00,31754,9532,0,4712,17510,15791,1719
10/26/2016 2:00,30120,8988,0,4712,16421,15960,461
10/26/2016 3:00,29026,8200,0,4712,16114,16553,-439
10/26/2016 4:00,28484,7569,0,4712,16203,18655,-2452
10/26/2016 5:00,28640,7252,0,4712,16677,21594,-4917
10/26/2016 6:00,30317,7179,0,4712,18426,22650,-4224
10/26/2016 7:00,33724,7433,2,4712,21577,22754,-1177
10/26/2016 8:00,35041,6738,193,4712,23398,25203,-1805
10/26/2016 9:00,35021,5590,281,4712,24439,26575,-2136
10/26/2016 10:00,36504,5360,382,4712,26050,29138,-3088
10/26/2016 11:00,38399,4313,438,4712,28936,31941,-3005
10/26/2016 12:00,40457,3233,462,4712,32050,34441,-2391
10/26/2016 13:00,42516,2880,462,4712,34462,36279,-1817
10/26/2016 14:00,44748,2646,443,4712,36947,37242,-295
10/26/2016 15:00,46619,2813,392,4712,38702,37810,892
10/26/2016 16:00,48001,2835,369,4712,40085,37483,2602
10/26/2016 17:00,48707,2540,252,4712,41203,36436,4767
10/26/2016 18:00,47961,2672,0,4712,40576,35810,4766
10/26/2016 19:00,46169,3747,0,4712,37710,33360,4350
10/26/2016 20:00,45901,4349,0,4712,36840,30609,6231
10/26/2016 21:00,44353,4546,0,4712,35095,27443,7652
10/26/2016 22:00,41878,4423,0,4712,32743,24721,8022
10/26/2016 23:00,38557,4321,0,4712,29524,22189,7335
10/27/2016 0:00,34794,4117,0,4712,25965,21824,4141
10/27/2016 1:00,31980,3767,0,4712,23501,21583,1918
10/27/2016 2:00,30237,2951,0,4712,22574,21405,1169
10/27/2016 3:00,29056,2647,0,4712,21697,21871,-174
10/27/2016 4:00,28409,1994,0,4712,21703,23460,-1757
10/27/2016 5:00,28674,1289,0,4712,22673,26347,-3674
10/27/2016 6:00,30374,1051,0,4712,24611,27844,-3233
10/27/2016 7:00,33754,877,5,4712,28160,28015,145
10/27/2016 8:00,35240,659,313,4712,29556,29703,-147
10/27/2016 9:00,35286,316,360,4712,29898,32119,-2221
10/27/2016 10:00,36902,452,420,4712,31318,34008,-2690
10/27/2016 11:00,39077,468,453,4712,33445,36312,-2867
10/27/2016 12:00,41187,540,467,4712,35468,38481,-3013
10/27/2016 13:00,43493,709,465,4712,37606,39233,-1627
10/27/2016 14:00,45855,1090,454,4712,39599,39927,-328
10/27/2016 15:00,47714,1363,412,4712,41226,40134,1092
10/27/2016 16:00,49008,1785,340,4712,42171,39172,2999
10/27/2016 17:00,49645,2365,275,4712,42293,37333,4960
10/27/2016 18:00,48695,3349,0,4712,40634,35865,4769
10/27/2016 19:00,46752,4787,0,4712,37253,32232,5021
10/27/2016 20:00,46296,6424,0,4712,35160,28656,6504
10/27/2016 21:00,44664,7658,0,4712,32294,24913,7381
10/27/2016 22:00,42133,8616,0,4712,28805,21397,7408
10/27/2016 23:00,38745,9201,0,4712,24832,18502,6330
10/28/2016 0:00,35192,9096,0,4712,21384,17073,4311
10/28/2016 1:00,32448,8768,0,4712,18968,16351,2617
10/28/2016 2:00,30639,8656,0,4712,17270,15962,1308
10/28/2016 3:00,29531,8642,0,4712,16176,16271,-95
10/28/2016 4:00,28981,8646,0,4712,15622,18232,-2610
10/28/2016 5:00,29159,8305,0,4712,16142,21067,-4925
10/28/2016 6:00,30745,7976,0,4712,18057,21621,-3564
10/28/2016 7:00,33961,7731,6,4712,21512,22350,-838
10/28/2016 8:00,35329,6778,209,4712,23630,24694,-1064
10/28/2016 9:00,35329,5902,231,4712,24484,26796,-2312
10/28/2016 10:00,36985,6314,286,4712,25673,28439,-2766
10/28/2016 11:00,39221,6702,267,4712,27540,29643,-2103
10/28/2016 12:00,41307,7250,253,4712,29092,31098,-2006
10/28/2016 13:00,43244,7269,269,4712,30993,33000,-2007
10/28/2016 14:00,45296,6676,232,4712,33675,33951,-276
10/28/2016 15:00,46910,6493,192,4712,35513,34476,1037
10/28/2016 16:00,48083,6487,230,4712,36653,33601,3052
10/28/2016 17:00,48589,6547,132,4712,37197,31762,5435
10/28/2016 18:00,47417,6901,0,4712,35803,30271,5532
10/28/2016 19:00,45019,8787,0,4712,31521,26842,4679
10/28/2016 20:00,43946,10412,0,4712,28823,24207,4616
10/28/2016 21:00,42004,11095,0,4712,26197,21281,4916
10/28/2016 22:00,39996,11138,0,4712,24146,19233,4913
10/28/2016 23:00,37595,11155,0,4712,21729,17006,4723
10/29/2016 0:00,34944,11481,0,4712,18751,15151,3600
10/29/2016 1:00,32438,11215,0,4712,16511,14511,2000
10/29/2016 2:00,30711,10997,0,4712,15002,14185,817
10/29/2016 3:00,29510,10601,0,4712,14196,14067,129
10/29/2016 4:00,28766,10524,0,4712,13530,14896,-1366
10/29/2016 5:00,28564,10141,0,4712,13712,16718,-3006
10/29/2016 6:00,29018,9898,0,4712,14408,17781,-3373
10/29/2016 7:00,30073,9727,3,4712,15632,19359,-3727
10/29/2016 8:00,31250,8778,298,4712,17462,22005,-4543
10/29/2016 9:00,32517,7754,337,4712,19715,24072,-4357
10/29/2016 10:00,34719,8018,395,4712,21595,25643,-4048
10/29/2016 11:00,37200,7953,428,4712,24107,28468,-4361
10/29/2016 12:00,39520,6823,391,4712,27594,30936,-3342
10/29/2016 13:00,41626,6210,385,4712,30318,32449,-2131
10/29/2016 14:00,43557,5576,370,4712,32898,33451,-553
10/29/2016 15:00,45183,5356,205,4712,34910,33504,1406
10/29/2016 16:00,46297,5366,213,4712,36006,33163,2843
10/29/2016 17:00,46653,5114,151,4712,36676,31769,4907
10/29/2016 18:00,45589,5940,0,4712,34937,29238,5699
10/29/2016 19:00,43704,8994,0,4712,29998,25987,4011
10/29/2016 20:00,43154,10645,0,4712,27797,23250,4547
10/29/2016 21:00,41389,10888,0,4712,25789,20444,5345
10/29/2016 22:00,39473,11799,0,4712,22961,18109,4852
10/29/2016 23:00,37239,11765,0,4712,20762,16388,4374
10/30/2016 0:00,34704,11643,0,4712,18348,15332,3016
10/30/2016 1:00,32435,10855,0,4712,16867,15073,1794
10/30/2016 2:00,30712,9911,0,4712,16090,15318,772
10/30/2016 3:00,29510,8854,0,4712,15944,15437,507
10/30/2016 4:00,28681,8598,0,4712,15371,15868,-497
10/30/2016 5:00,28227,7695,0,4712,15821,17411,-1590
10/30/2016 6:00,28249,6648,0,4712,16890,18837,-1947
10/30/2016 7:00,28672,6131,0,4712,17829,20257,-2428
10/30/2016 8:00,29484,5213,151,4712,19408,23232,-3824
10/30/2016 9:00,30618,3471,179,4712,22257,26325,-4068
10/30/2016 10:00,33028,2350,232,4712,25733,29975,-4242
10/30/2016 11:00,35648,1403,255,4712,29277,33901,-4624
10/30/2016 12:00,38422,780,267,4712,32663,36385,-3722
10/30/2016 13:00,41246,618,286,4712,35630,38125,-2495
10/30/2016 14:00,43872,713,261,4712,38186,39195,-1009
10/30/2016 15:00,46037,1042,230,4712,40053,39025,1028
10/30/2016 16:00,47568,1529,193,4712,41135,38201,2934
10/30/2016 17:00,48156,2405,130,4712,40909,35886,5023
10/30/2016 18:00,47482,3518,0,4712,39252,34336,4916
10/30/2016 19:00,45682,5184,0,4712,35786,30578,5208
10/30/2016 20:00,45221,6580,0,4712,33929,26647,7282
10/30/2016 21:00,43175,7882,0,4712,30582,22221,8361
10/30/2016 22:00,40848,9364,0,4712,26772,19206,7566
10/30/2016 23:00,37584,9973,0,4712,22899,17111,5788
10/31/2016 0:00,34498,10291,0,4712,19495,15495,4000
10/31/2016 1:00,31747,10471,0,4712,16564,14801,1763
10/31/2016 2:00,29982,10268,0,4712,15002,14709,293
10/31/2016 3:00,28985,10355,0,4712,13918,15056,-1138
10/31/2016 4:00,28585,10140,0,4712,13732,16772,-3040
10/31/2016 5:00,28969,9790,0,4712,14467,19808,-5341
10/31/2016 6:00,30728,9420,0,4712,16596,21028,-4432
10/31/2016 7:00,34001,8997,0,4712,20292,21880,-1588
10/31/2016 8:00,35478,7518,179,4712,23069,23967,-898
10/31/2016 9:00,35334,6552,284,4712,23786,25648,-1862
10/31/2016 10:00,36657,7130,321,4712,24494,27296,-2802
10/31/2016 11:00,38719,6976,305,4712,26726,29384,-2658
10/31/2016 12:00,40833,6805,301,4712,29015,31070,-2055
10/31/2016 13:00,42882,7201,304,4712,30665,32079,-1414
10/31/2016 14:00,45084,7447,293,4712,32632,33070,-438
10/31/2016 15:00,46912,7736,286,4712,34178,33568,610
10/31/2016 16:00,48238,7878,262,4712,35386,32648,2738
10/31/2016 17:00,48858,7787,167,4712,36192,30808,5384
10/31/2016 18:00,47877,8047,0,4712,35118,28131,6987
10/31/2016 19:00,45486,10595,0,4712,30179,25507,4672
10/31/2016 20:00,44110,12354,0,4712,27044,23638,3406
10/31/2016 21:00,42919,12635,0,4712,25571,21222,4349
10/31/2016 22:00,41848,12643,0,4712,24493,18783,5710
10/31/2016 23:00,39095,12249,0,4712,22135,16724,5411
11/1/2016 0:00,35887,11880,0,4712,19295,15571,3724
11/1/2016 1:00,33396,11852,0,4712,16832,14841,1991
11/1/2016 2:00,32007,11595,0,4712,15699,14935,764
11/1/2016 3:00,31183,11233,0,4712,15238,15990,-752
11/1/2016 4:00,30726,10776,0,4712,15238,18446,-3208
11/1/2016 5:00,30970,10267,0,4712,15991,22093,-6102
11/1/2016 6:00,32790,9352,0,4712,18727,23909,-5182
11/1/2016 7:00,36306,8506,1,4712,23088,24368,-1280
11/1/2016 8:00,37956,7662,288,4712,25293,26419,-1126
11/1/2016 9:00,37922,6978,378,4712,25855,28041,-2186
11/1/2016 10:00,39415,7010,398,4712,27295,30218,-2923
11/1/2016 11:00,41446,5984,433,4712,30317,32671,-2354
11/1/2016 12:00,43439,4944,457,4712,33327,34860,-1533
11/1/2016 13:00,45030,4484,453,4712,35381,35970,-589
11/1/2016 14:00,46529,4703,430,4712,36684,36464,220
11/1/2016 15:00,47936,4878,370,4712,37975,36846,1129
11/1/2016 16:00,49018,5146,341,4712,38819,36402,2417
11/1/2016 17:00,49708,5268,200,4712,39528,35879,3649
11/1/2016 18:00,49276,6018,0,4712,38545,34503,4042
11/1/2016 19:00,48373,8431,0,4712,35230,31287,3943
11/1/2016 20:00,48427,10122,0,4712,33593,28017,5576
11/1/2016 21:00,47172,11487,0,4712,30974,24289,6685
11/1/2016 22:00,44811,11957,0,4712,28142,21004,7138
11/1/2016 23:00,41618,12265,0,4712,24641,18844,5797
11/2/2016 0:00,38069,12316,0,4712,21041,17826,3215
11/2/2016 1:00,35376,11701,0,4712,18963,17731,1232
11/2/2016 2:00,33743,10765,0,4712,18266,17737,529
11/2/2016 3:00,32738,10081,0,4712,17944,18842,-898
11/2/2016 4:00,32185,8934,0,4712,18539,21022,-2483
11/2/2016 5:00,32493,8394,0,4712,19388,24609,-5221
11/2/2016 6:00,34205,7407,0,4712,22086,27299,-5213
11/2/2016 7:00,37656,6944,2,4712,25998,27499,-1501
11/2/2016 8:00,39256,5603,232,4712,28709,29139,-430
11/2/2016 9:00,39049,5270,359,4712,28707,30415,-1708
11/2/2016 10:00,40566,6340,420,4712,29095,31642,-2547
11/2/2016 11:00,42521,6196,451,4712,31162,33989,-2827
11/2/2016 12:00,44350,5306,465,4712,33867,36400,-2533
11/2/2016 13:00,46086,4586,468,4712,36320,37804,-1484
11/2/2016 14:00,48047,4616,451,4712,38269,38082,187
11/2/2016 15:00,49481,5178,387,4712,39205,37294,1911
11/2/2016 16:00,49994,6204,370,4712,38708,36095,2613
11/2/2016 17:00,49960,5602,248,4712,39398,35659,3739
11/2/2016 18:00,48981,6163,0,4712,38106,35292,2814
11/2/2016 19:00,48122,6576,0,4712,36834,33962,2872
11/2/2016 20:00,48289,6643,0,4712,36934,31128,5806
11/2/2016 21:00,46911,8501,0,4712,33698,27694,6004
11/2/2016 22:00,44755,8138,0,4712,31905,25785,6120
11/2/2016 23:00,41593,6741,0,4712,30140,24147,5993
11/3/2016 0:00,38255,6158,0,4712,27384,23303,4081
11/3/2016 1:00,35495,5310,0,4712,25473,22780,2693
11/3/2016 2:00,33511,4703,0,4712,24096,22702,1394
11/3/2016 3:00,32183,4179,0,4712,23292,22811,481
11/3/2016 4:00,31427,3896,0,4712,22820,24822,-2002
11/3/2016 5:00,31524,3802,0,4712,23010,27238,-4228
11/3/2016 6:00,33296,5089,0,4712,23495,28153,-4658
11/3/2016 7:00,36668,4885,0,4712,27071,27770,-699
11/3/2016 8:00,38213,5053,299,4712,28149,28512,-363
11/3/2016 9:00,38203,5382,344,4712,27765,30033,-2268
11/3/2016 10:00,39388,5312,400,4712,28963,32058,-3095
11/3/2016 11:00,40918,4378,435,4712,31393,33384,-1991
11/3/2016 12:00,42145,3761,459,4712,33213,34003,-790
11/3/2016 13:00,43225,3167,456,4712,34889,35274,-385
11/3/2016 14:00,44146,2819,431,4712,36185,34790,1395
11/3/2016 15:00,44641,3078,367,4712,36484,34607,1877
11/3/2016 16:00,44607,3218,296,4712,36380,33577,2803
11/3/2016 17:00,44463,3535,249,4712,35967,33777,2190
11/3/2016 18:00,43563,2987,0,4712,35865,34228,1637
11/3/2016 19:00,43317,2696,0,4712,35909,33346,2563
11/3/2016 20:00,43564,2604,0,4712,36248,31792,4456
11/3/2016 21:00,42601,2823,0,4712,35067,28883,6184
11/3/2016 22:00,40695,3191,0,4712,32792,26483,6309
11/3/2016 23:00,37918,2563,0,4712,30642,25200,5442
11/4/2016 0:00,34763,2415,0,4712,27636,24162,3474
11/4/2016 1:00,32444,2083,0,4712,25648,23324,2324
11/4/2016 2:00,30850,2028,0,4712,24110,23268,842
11/4/2016 3:00,29942,1699,0,4712,23531,23774,-243
11/4/2016 4:00,29475,1686,0,4712,23076,25440,-2364
11/4/2016 5:00,29720,1957,0,4712,23051,27554,-4503
11/4/2016 6:00,31453,1928,0,4712,24814,28955,-4141
11/4/2016 7:00,34764,1929,0,4712,28123,29056,-933
11/4/2016 8:00,36655,1657,145,4712,30141,30123,18
11/4/2016 9:00,36657,1194,202,4712,30548,31490,-942
11/4/2016 10:00,37643,1013,247,4712,31671,32367,-696
11/4/2016 11:00,39049,1009,318,4712,33011,33232,-221
11/4/2016 12:00,40177,856,389,4712,34220,33841,379
11/4/2016 13:00,41083,866,400,4712,35105,34076,1029
11/4/2016 14:00,41851,1031,393,4712,35715,33957,1758
11/4/2016 15:00,42163,1378,305,4712,35769,33635,2134
11/4/2016 16:00,42087,1310,275,4712,35790,32975,2815
11/4/2016 17:00,41877,1668,152,4712,35345,32976,2369
11/4/2016 18:00,41170,1411,0,4712,35048,33022,2026
11/4/2016 19:00,41012,1277,0,4712,35022,32145,2877
11/4/2016 20:00,41121,1440,0,4712,34969,30978,3991
11/4/2016 21:00,40171,1488,0,4712,33970,29601,4369
11/4/2016 22:00,38808,1143,0,4712,32953,27612,5341
11/4/2016 23:00,36918,1036,0,4712,31170,25714,5456
11/5/2016 0:00,34577,1225,0,4712,28640,24563,4077
11/5/2016 1:00,32358,1157,0,4712,26488,23844,2644
11/5/2016 2:00,30801,1082,0,4712,25007,23196,1811
11/5/2016 3:00,29728,1067,0,4712,23949,23013,936
11/5/2016 4:00,29044,963,0,4712,23369,23275,94
11/5/2016 5:00,28735,1172,0,4712,22851,23982,-1131
11/5/2016 6:00,29069,1046,0,4712,23312,24615,-1303
11/5/2016 7:00,30037,1005,0,4712,24320,25265,-945
11/5/2016 8:00,31136,841,98,4712,25484,26469,-985
11/5/2016 9:00,32038,936,192,4712,26198,27565,-1367
11/5/2016 10:00,33612,1344,247,4712,27310,27869,-559
11/5/2016 11:00,35009,1708,278,4712,28311,28217,94
11/5/2016 12:00,35917,2126,309,4712,28770,28571,199
11/5/2016 13:00,36692,2293,306,4712,29381,28771,610
11/5/2016 14:00,37414,2676,303,4712,29723,28826,897
11/5/2016 15:00,37881,3012,282,4712,29875,28457,1418
11/5/2016 16:00,37997,2796,241,4712,30248,28352,1896
11/5/2016 17:00,37817,2586,205,4712,30315,27882,2433
11/5/2016 18:00,37355,3151,0,4712,29492,27891,1601
11/5/2016 19:00,37282,3403,0,4712,29167,26824,2343
11/5/2016 20:00,37721,4207,0,4712,28802,25171,3631
11/5/2016 21:00,36807,4766,0,4712,27329,23403,3926
11/5/2016 22:00,35479,4818,0,4712,25950,21623,4327
11/5/2016 23:00,33808,4528,0,4712,24568,20494,4074
11/6/2016 0:00,31741,4697,0,4712,22332,19370,2962
11/6/2016 1:00,29846,4722,0,4712,20412,18568,1844
11/6/2016 2:00,27302,4226,0,4712,18364,18200,164
11/6/2016 3:00,26740,4285,0,4712,17743,17888,-145
11/6/2016 4:00,26376,4030,0,4712,17634,18423,-789
11/6/2016 5:00,26342,3117,0,4712,18513,19483,-970
11/6/2016 6:00,26702,3004,0,4712,18986,19588,-602
11/6/2016 7:00,27579,3659,0,4712,19208,20171,-963
11/6/2016 8:00,28678,3242,116,4712,20609,22023,-1414
11/6/2016 9:00,30763,2750,192,4712,23109,24130,-1021
11/6/2016 10:00,32503,2707,234,4712,24850,24957,-107
11/6/2016 11:00,33806,2949,258,4712,25887,25260,627
11/6/2016 12:00,35033,3893,302,4712,26126,26077,49
11/6/2016 13:00,36123,3338,317,4712,27755,26985,770
11/6/2016 14:00,36726,3009,298,4712,28707,27248,1459
11/6/2016 15:00,36747,2913,274,4712,28849,27108,1741
11/6/2016 16:00,36565,2855,224,4712,28775,27165,1610
11/6/2016 17:00,36466,2718,183,4712,28852,27580,1272
11/6/2016 18:00,37122,3145,0,4712,29266,28076,1190
11/6/2016 19:00,38150,3609,0,4712,29829,27502,2327
11/6/2016 20:00,37676,4097,0,4712,28867,25987,2880
11/6/2016 21:00,36472,4938,0,4712,26821,24247,2574
11/6/2016 22:00,34868,5362,0,4712,24793,22392,2401
11/6/2016 23:00,32436,5770,0,4712,21954,20305,1649
11/7/2016 0:00,,5591,0,4712,-10303,19178,-29481
11/7/2016 1:00,28468,5380,0,4712,18376,18441,-65
11/7/2016 2:00,27518,5130,0,4712,17675,18143,-468
11/7/2016 3:00,26978,4645,0,4712,17621,18776,-1155
11/7/2016 4:00,26972,4251,0,4712,18009,19879,-1870
11/7/2016 5:00,27644,3581,0,4712,19351,22678,-3327
11/7/2016 6:00,29774,2157,0,4712,22905,26330,-3425
11/7/2016 7:00,33204,1942,0,4712,26550,26898,-348
11/7/2016 8:00,34351,1735,64,4712,27840,27959,-119
11/7/2016 9:00,35296,1063,79,4712,29442,28872,570
11/7/2016 10:00,36496,905,123,4712,30756,29601,1155
11/7/2016 11:00,37503,568,157,4712,32065,30360,1705
11/7/2016 12:00,38402,792,109,4712,32789,31046,1743
11/7/2016 13:00,38974,1215,67,4712,32980,31394,1586
11/7/2016 14:00,39591,1110,35,4712,33733,31636,2097
11/7/2016 15:00,39823,1142,23,4712,33946,31040,2906
11/7/2016 16:00,39738,1700,25,4712,33301,30768,2533
11/7/2016 17:00,39742,2310,1,4712,32719,30554,2165
11/7/2016 18:00,39991,3048,0,4712,32231,30969,1262
11/7/2016 19:00,40694,3515,0,4712,32467,29811,2656
11/7/2016 20:00,40039,4193,0,4712,31134,28174,2960
11/7/2016 21:00,38864,4260,0,4712,29892,27095,2797
11/7/2016 22:00,36826,3632,0,4712,28482,25290,3192
11/7/2016 23:00,33862,3149,0,4712,26001,23530,2471
11/8/2016 0:00,31151,3698,0,4712,22741,21438,1303
11/8/2016 1:00,29300,3761,0,4712,20827,20032,795
11/8/2016 2:00,28204,4100,0,4712,19392,18872,520
11/8/2016 3:00,27536,4480,0,4712,18343,18441,-98
11/8/2016 4:00,27267,4619,0,4712,17935,18704,-769
11/8/2016 5:00,27731,5078,0,4712,17941,19789,-1848
11/8/2016 6:00,29827,6321,0,4712,18793,22134,-3341
11/8/2016 7:00,33376,7179,0,4712,21484,22094,-610
11/8/2016 8:00,34388,7962,1,4712,21712,22631,-919
11/8/2016 9:00,34872,7476,18,4712,22667,22985,-318
11/8/2016 10:00,35656,7857,54,4712,23033,24227,-1194
11/8/2016 11:00,36218,7436,73,4712,23996,24188,-192
11/8/2016 12:00,36492,7350,122,4712,24309,24340,-31
11/8/2016 13:00,36599,7277,102,4712,24509,24191,318
11/8/2016 14:00,36527,7611,145,4712,24059,24373,-314
11/8/2016 15:00,36397,6780,108,4712,24797,24522,275
11/8/2016 16:00,36133,6687,65,4712,24668,24846,-178
11/8/2016 17:00,36395,5787,17,4712,25880,26824,-944
11/8/2016 18:00,37460,4767,0,4712,27981,27427,554
11/8/2016 19:00,38326,5194,0,4712,28420,26572,1848
11/8/2016 20:00,37753,5643,0,4712,27398,25506,1892
11/8/2016 21:00,36779,5513,0,4712,26554,24419,2135
11/8/2016 22:00,34996,5419,0,4712,24865,22761,2104
11/8/2016 23:00,32695,5608,0,4712,22375,20947,1428
11/9/2016 0:00,30578,5599,0,4712,20267,19249,1018
11/9/2016 1:00,28885,5646,0,4712,18527,18254,273
11/9/2016 2:00,27736,5387,0,4712,17636,17897,-261
11/9/2016 3:00,27018,5078,0,4712,17227,18165,-938
11/9/2016 4:00,26681,4275,0,4712,17694,19254,-1560
11/9/2016 5:00,27153,3915,0,4712,18526,21294,-2768
11/9/2016 6:00,29081,3905,0,4712,20465,23926,-3461
11/9/2016 7:00,32461,3941,0,4712,23808,24345,-537
11/9/2016 8:00,33448,3792,79,4712,24865,25103,-238
11/9/2016 9:00,33971,3312,136,4712,25811,25891,-80
11/9/2016 10:00,34671,3184,159,4712,26616,26607,9
11/9/2016 11:00,35236,3423,171,4712,26930,26693,237
11/9/2016 12:00,35654,3429,187,4712,27326,26968,358
11/9/2016 13:00,35818,3109,188,4712,27809,27246,563
11/9/2016 14:00,35937,3117,166,4712,27942,26958,984
11/9/2016 15:00,35895,2887,176,4712,28120,27036,1084
11/9/2016 16:00,35731,2688,143,4712,28187,27103,1084
11/9/2016 17:00,35893,2395,75,4712,28711,28417,294
11/9/2016 18:00,36896,2056,0,4712,30128,29538,590
11/9/2016 19:00,37890,1900,0,4712,31278,28882,2396
11/9/2016 20:00,37299,1937,0,4712,30650,28051,2599
11/9/2016 21:00,36232,1736,0,4712,29785,26580,3205
11/9/2016 22:00,34441,2122,0,4712,27607,23846,3761
11/9/2016 23:00,31935,2289,0,4712,24933,21967,2966
11/10/2016 0:00,29398,2401,0,4712,22285,20405,1880
11/10/2016 1:00,27680,2446,0,4712,20522,19761,761
11/10/2016 2:00,26755,2275,0,4712,19767,19315,452
11/10/2016 3:00,26240,2478,0,4712,19050,18703,347
11/10/2016 4:00,26113,2665,0,4712,18735,18907,-172
11/10/2016 5:00,26562,2817,0,4712,19033,20530,-1497
11/10/2016 6:00,28593,2759,0,4712,21121,23871,-2750
11/10/2016 7:00,31980,2327,0,4712,24940,24785,155
11/10/2016 8:00,32797,2184,65,4712,25836,25222,614
11/10/2016 9:00,33322,1691,133,4712,26786,25930,856
11/10/2016 10:00,34014,1510,170,4712,27622,26182,1440
11/10/2016 11:00,34607,1666,224,4712,28004,26208,1796
11/10/2016 12:00,35120,2183,231,4712,27994,26002,1992
11/10/2016 13:00,35408,2307,207,4712,28183,26246,1937
11/10/2016 14:00,35760,2213,129,4712,28705,26435,2270
11/10/2016 15:00,35716,1983,88,4712,28933,26499,2434
11/10/2016 16:00,35507,1981,72,4712,28742,26276,2466
11/10/2016 17:00,35381,2299,30,4712,28340,26748,1592
11/10/2016 18:00,36145,2277,0,4712,29157,27350,1807
11/10/2016 19:00,37107,2840,0,4712,29554,26482,3072
11/10/2016 20:00,36489,3399,0,4712,28378,25570,2808
11/10/2016 21:00,35577,3593,0,4712,27272,24197,3075
11/10/2016 22:00,33955,4079,0,4712,25164,22126,3038
11/10/2016 23:00,31575,4070,0,4712,22792,20336,2456
11/11/2016 0:00,29221,4157,0,4712,20352,18561,1791
11/11/2016 1:00,27532,3975,0,4712,18845,17879,966
11/11/2016 2:00,26532,3909,0,4712,17911,17398,513
11/11/2016 3:00,25978,3701,0,4712,17566,17558,8
11/11/2016 4:00,25853,3392,0,4712,17749,18115,-366
11/11/2016 5:00,26370,3600,0,4712,18058,19744,-1686
11/11/2016 6:00,28233,3572,0,4712,19948,22722,-2774
11/11/2016 7:00,31440,3774,0,4712,22953,23240,-287
11/11/2016 8:00,32457,3835,11,4712,23899,24256,-357
11/11/2016 9:00,33084,2787,88,4712,25498,25230,268
11/11/2016 10:00,33864,2393,181,4712,26578,25789,789
11/11/2016 11:00,34517,2055,248,4712,27502,26238,1264
11/11/2016 12:00,34998,1898,298,4712,28089,26881,1208
11/11/2016 13:00,35338,1539,227,4712,28861,27534,1327
11/11/2016 14:00,35861,1527,223,4712,29399,27817,1582
11/11/2016 15:00,36141,1543,159,4712,29728,27807,1921
11/11/2016 16:00,36204,1679,137,4712,29676,27612,2064
11/11/2016 17:00,35979,1900,71,4712,29295,27627,1668
11/11/2016 18:00,36150,2395,0,4712,29042,27471,1571
11/11/2016 19:00,36720,3236,0,4712,28772,26066,2706
11/11/2016 20:00,35573,3424,0,4712,27437,25217,2220
11/11/2016 21:00,34586,3393,0,4712,26481,23712,2769
11/11/2016 22:00,33288,3792,0,4712,24784,21674,3110
11/11/2016 23:00,31676,4498,0,4712,22466,19407,3059
11/12/2016 0:00,29562,4174,0,4712,20676,18495,2181
11/12/2016 1:00,27959,4183,0,4712,19065,17384,1681
11/12/2016 2:00,26808,4130,0,4712,17966,16976,990
11/12/2016 3:00,26202,4060,0,4712,17429,16873,556
11/12/2016 4:00,25868,3733,0,4712,17423,16917,506
11/12/2016 5:00,25853,3798,0,4712,17343,17716,-373
11/12/2016 6:00,26461,3393,0,4712,18356,18691,-335
11/12/2016 7:00,27658,3301,0,4712,19645,19927,-282
11/12/2016 8:00,28645,2814,65,4712,21054,22457,-1403
